assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCA_024138025.1	PRJNA849397	SAMN29093682	JAMXBD000000000.1		representative genome		578542	578542	Combretum micranthum		cmmi_leaf_GZ201811	latest	Contig	Major	Full	2022/07/05	Combretum micranthum_SMRT	Sun Yat-sen University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/138/025/GCA_024138025.1_Combretum_micranthum_SMRT	./genbank/GCA_024138025.1_Combretum_micranthum_SMRT_genomic.fna.gz
GCA_008033785.1	PRJNA508502	SAMN10523735	SDXN00000000.1		na		580376	3435	Persea americana var. drymifolia		INIFAP-001-01	latest	Scaffold	Major	Full	2019/08/20	ASM803378v1	CINVESTAV - Langebio	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/033/785/GCA_008033785.1_ASM803378v1	./genbank/GCA_008033785.1_ASM803378v1_genomic.fna.gz
GCA_902206195.3	PRJEB33482	SAMEA5805615	CABITT000000000.3		representative genome		586526	586526	Arabis nemorensis			latest	Scaffold	Major	Full	2019/08/15	Arabis nemorensis 1.0 pseudo-chromsomes annotated	UNIVERSITY OF COLOGNE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/206/195/GCA_902206195.3_Arabis_nemorensis_1.0_pseudo-chromsomes_annotated	./genbank/GCA_902206195.3_Arabis_nemorensis_1.0_pseudo-chromsomes_annotated_genomic.fna.gz
GCA_019321725.1	PRJNA624264	SAMN14572878	JAGSPU000000000.1		representative genome		586722	586722	Paulownia fortunei		PF2021	latest	Chromosome	Major	Full	2021/07/22	Paulownia fortunei Genome V1.0	Henan Agricultural university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/321/725/GCA_019321725.1_Paulownia_fortunei_Genome_V1.0	./genbank/GCA_019321725.1_Paulownia_fortunei_Genome_V1.0_genomic.fna.gz
GCA_003117095.1	PRJDB3310	SAMD00022974	BDSJ00000000.1		na		593785	593785	Eudorina sp. 2006-703-Eu-15	strain=2010-623-F1-E2		latest	Scaffold	Major	Full	2018/04/06	EudorinaMale_1.0	Graduate School of Science, University of Tokyo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/117/095/GCA_003117095.1_EudorinaMale_1.0	./genbank/GCA_003117095.1_EudorinaMale_1.0_genomic.fna.gz
GCA_003117195.1	PRJDB3310	SAMD00022973	BDSI00000000.1		representative genome		593785	593785	Eudorina sp. 2006-703-Eu-15	strain=2010-623-F1-E4		latest	Scaffold	Major	Full	2018/04/06	EudorinaFemale_1.0	Graduate School of Science, University of Tokyo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/117/195/GCA_003117195.1_EudorinaFemale_1.0	./genbank/GCA_003117195.1_EudorinaFemale_1.0_genomic.fna.gz
GCA_004303085.2	PRJNA431006	SAMN08382016	SDAM00000000.2		na		608512	48386	Perilla frutescens var. hirtella		PC099	latest	Scaffold	Major	Full	2021/11/02	ASM430308v2	Institute of Chinese Materia Medica	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/303/085/GCA_004303085.2_ASM430308v2	./genbank/GCA_004303085.2_ASM430308v2_genomic.fna.gz
GCA_019512045.2	PRJNA431004	SAMN08382015	QIYW00000000.2		na		608512	48386	Perilla frutescens var. hirtella		PC002	latest	Scaffold	Major	Full	2021/11/02	ICMM_Pcit_2.0	Institute of Chinese Materia Medica	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/512/045/GCA_019512045.2_ICMM_Pcit_2.0	./genbank/GCA_019512045.2_ICMM_Pcit_2.0_genomic.fna.gz
GCA_900406415.1	PRJEB26555	SAMEA4640848	OVBB00000000.1		representative genome		651643	651643	Isatis lusitanica			latest	Scaffold	Major	Full	2019/06/15	ASM90040641v1	MAX PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/415/GCA_900406415.1_ASM90040641v1	./genbank/GCA_900406415.1_ASM90040641v1_genomic.fna.gz
GCA_018223645.1	PRJNA723725	SAMN18826951		partial	na		660624	660624	Jasminum sambac	cultivar=Hutoumoli		latest	Chromosome	Major	Partial	2021/05/02	ASM1822364v1	China Agricultural University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/223/645/GCA_018223645.1_ASM1822364v1	./genbank/GCA_018223645.1_ASM1822364v1_genomic.fna.gz
GCA_900406275.1	PRJEB26555	SAMEA4640838	OVAN00000000.1		representative genome		663965	663965	Anastatica hierochuntica			latest	Scaffold	Major	Full	2019/06/19	ASM90040627v1	MAX PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/275/GCA_900406275.1_ASM90040627v1	./genbank/GCA_900406275.1_ASM90040627v1_genomic.fna.gz
GCA_019208055.1	PRJNA726584	SAMN18943558	JAGXJF000000000.1		representative genome		665498	665498	Stipa capillata	ecotype=Kyrgyzstan	KRA0496240	latest	Contig	Major	Full	2021/07/13	TSU_Scap_1	National Research Tomsk State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/208/055/GCA_019208055.1_TSU_Scap_1	./genbank/GCA_019208055.1_TSU_Scap_1_genomic.fna.gz
GCA_019149425.1	PRJNA725514	SAMN18880379	JAGVVM000000000.1		representative genome		681482	681482	Psidium friedrichsthalianum	cultivar=Criollo, /ecotype=Tacacori		latest	Contig	Major	Full	2021/07/02	CENIBiot_Cas_1.0	Instituto Tecnologico de Costa Rica	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/149/425/GCA_019149425.1_CENIBiot_Cas_1.0	./genbank/GCA_019149425.1_CENIBiot_Cas_1.0_genomic.fna.gz
GCA_009849625.1	PRJNA556263	SAMN12684891	WBIC00000000.1		representative genome		682313	682313	Solanum chaucha			latest	Contig	Major	Full	2020/01/10	ASM984962v1	McGill University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/849/625/GCA_009849625.1_ASM984962v1	./genbank/GCA_009849625.1_ASM984962v1_genomic.fna.gz
GCA_900322245.1	PRJEB24907	SAMEA104692675	ONZC00000000.1		representative genome		696524	696524	Microtea debilis			latest	Scaffold	Major	Full	2020/01/11	ASM90032224v1	CENTER FOR BIOTECHNOLOGY, BIELEFELD UNIVERSITY	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/245/GCA_900322245.1_ASM90032224v1	./genbank/GCA_900322245.1_ASM90032224v1_genomic.fna.gz
GCA_002024485.1	PRJNA301299	SAMN04244126	LNSY00000000.1		representative genome		709039	709039	Artocarpus camansi		NTBG 960576.001	latest	Scaffold	Major	Full	2017/03/09	Acamansi1.0	Chicago Botanic Garden	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/485/GCA_002024485.1_Acamansi1.0	./genbank/GCA_002024485.1_Acamansi1.0_genomic.fna.gz
GCA_009758035.1	PRJNA573577	SAMN12817652	WLYU00000000.1		na		714458	4505	Coix lacryma-jobi var. ma-yuen	cultivar=Johyun		latest	Scaffold	Major	Full	2019/12/16	Adlay_draft_genome_1.0	Rural Development Administration	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/758/035/GCA_009758035.1_Adlay_draft_genome_1.0	./genbank/GCA_009758035.1_Adlay_draft_genome_1.0_genomic.fna.gz
GCA_020796205.1	PRJNA542987	SAMN11665524	JAEACU000000000.1		representative genome		714518	326968	Ziziphus jujuba var. spinosa		AT0	latest	Chromosome	Major	Full	2021/11/08	ASM2079620v1	Ori-Gene Co. Ltd.	GCF_020796205.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/796/205/GCA_020796205.1_ASM2079620v1	./genbank/GCA_020796205.1_ASM2079620v1_genomic.fna.gz
GCA_001484125.2	PRJNA258048	SAMN02983095	LNCH00000000.2		representative genome		746018	746018	Arabis montbretiana			latest	Chromosome	Major	Full	2021/10/04	MPIPZ_Amontbretiana_3.1	Max-Planck-Institute for Plant Breeding Research	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/484/125/GCA_001484125.2_MPIPZ_Amontbretiana_3.1	./genbank/GCA_001484125.2_MPIPZ_Amontbretiana_3.1_genomic.fna.gz
GCA_900491605.1	PRJEB24031	SAMEA104450374	UESW00000000.1		representative genome		746888	746888	Calamus simplicifolius		Ecotype	latest	Scaffold	Major	Full	2018/07/01	Calamus_simplicifolius	CNGB	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/491/605/GCA_900491605.1_Calamus_simplicifolius	./genbank/GCA_900491605.1_Calamus_simplicifolius_genomic.fna.gz
GCA_903992495.4	PRJEB37020	SAMEA6619703	CAJEUC000000000.4		na		755351	29760	Vitis vinifera subsp. sylvestris			latest	Scaffold	Major	Full	2020/08/13	Sylvestris_C1-2_haplotigs_pseudomolecules	INRAE Grand Est-Colmar	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/992/495/GCA_903992495.4_Sylvestris_C1-2_haplotigs_pseudomolecules	./genbank/GCA_903992495.4_Sylvestris_C1-2_haplotigs_pseudomolecules_genomic.fna.gz
GCA_900322265.1	PRJEB24906	SAMEA104692666	ONZE00000000.1		representative genome		764202	764202	Macarthuria australis			latest	Scaffold	Major	Full	2020/01/11	ASM90032226v1	CENTER FOR BIOTECHNOLOGY, BIELEFELD UNIVERSITY	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/265/GCA_900322265.1_ASM90032226v1	./genbank/GCA_900322265.1_ASM90032226v1_genomic.fna.gz
GCA_916048055.1	PRJEB47395	SAMEA9576353	CAJZHL000000000.1		representative genome		765719	765719	Pedinophyceae sp. YPF-701	strain=YPF-701		latest	Contig	Major	Full	2022/02/18	Pedinophyceae_YPF-701_genome	UNIVERSITY OF MELBOURNE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/048/055/GCA_916048055.1_Pedinophyceae_YPF-701_genome	./genbank/GCA_916048055.1_Pedinophyceae_YPF-701_genome_genomic.fna.gz
GCA_015847255.1	PRJNA543119	SAMN15969976	JADLZK000000000.1		representative genome		798322	798322	Hyparrhenia diplandra	ecotype=Pasquet 1126	1	latest	Scaffold	Major	Full	2020/12/08	Hd-A1025-Draft-PanAnd-1.0	Cornell	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/847/255/GCA_015847255.1_Hd-A1025-Draft-PanAnd-1.0	./genbank/GCA_015847255.1_Hd-A1025-Draft-PanAnd-1.0_genomic.fna.gz
GCA_023634445.1	PRJNA818613	SAMN26867016	JALDQU000000000.1		na		858909	192852	Abrus pulchellus subsp. cantoniensis		JGC-1	latest	Chromosome	Major	Full	2022/06/02	ASM2363444v1	Guangdong Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/634/445/GCA_023634445.1_ASM2363444v1	./genbank/GCA_023634445.1_ASM2363444v1_genomic.fna.gz
GCA_024086825.1	PRJNA806634	SAMN25889585	JAKRVW000000000.1		representative genome		858909	192852	Abrus pulchellus subsp. cantoniensis		JGC-1	latest	Chromosome	Major	Full	2022/07/06	ASM2408682v1	GuangDong Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/086/825/GCA_024086825.1_ASM2408682v1	./genbank/GCA_024086825.1_ASM2408682v1_genomic.fna.gz
GCA_021653855.1	PRJNA762367	SAMN21392177	JAIWHZ000000000.1		representative genome		860625	860625	Chondria armata		KPJ-CA19	latest	Scaffold	Major	Full	2022/01/27	SIO_Carma_v2.2	University of California, San Diego	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/653/855/GCA_021653855.1_SIO_Carma_v2.2	./genbank/GCA_021653855.1_SIO_Carma_v2.2_genomic.fna.gz
GCA_009849805.1	PRJNA556263	SAMN12684889	WBIA00000000.1		representative genome		875672	875672	Solanum ahanhuiri			latest	Contig	Major	Full	2020/01/10	ASM984980v1	McGill University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/849/805/GCA_009849805.1_ASM984980v1	./genbank/GCA_009849805.1_ASM984980v1_genomic.fna.gz
GCA_009849645.1	PRJNA556263	SAMN12684896	WBIH00000000.1		representative genome		875673	875673	Solanum x curtilobum			latest	Contig	Major	Full	2020/01/10	ASM984964v1	McGill University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/849/645/GCA_009849645.1_ASM984964v1	./genbank/GCA_009849645.1_ASM984964v1_genomic.fna.gz
GCA_903798305.1	PRJEB20151	SAMEA6544796	CAIGRJ000000000.1		representative genome		880137	880137	Fraxinus griffithii			latest	Scaffold	Major	Full	2020/06/16	FRAX21-0.1	QMUL	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/798/305/GCA_903798305.1_FRAX21-0.1	./genbank/GCA_903798305.1_FRAX21-0.1_genomic.fna.gz
GCA_014182585.1	PRJNA509734	SAMN13016255	JABKBN000000000.1		representative genome		881201	881201	Eucalyptus coolabah		ANBG9404868.100	latest	Chromosome	Major	Full	2020/08/14	ASM1418258v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/585/GCA_014182585.1_ASM1418258v1	./genbank/GCA_014182585.1_ASM1418258v1_genomic.fna.gz
GCA_001687005.1	PRJNA326220	SAMN05271594	MATR00000000.1		representative genome		882375	882375	Chenopodium pallidicaule		PI_478407	latest	Scaffold	Major	Full	2016/07/18	ASM168700v1	King Abdullah University of Science and Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/005/GCA_001687005.1_ASM168700v1	./genbank/GCA_001687005.1_ASM168700v1_genomic.fna.gz
GCA_023657505.1	PRJNA750147	SAMN20442441			representative genome		883000	883000	Camelina hispida	cultivar=hispida		latest	Chromosome	Major	Full	2022/06/07	ASM2365750v1	Agriculture and Agri-Food Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/657/505/GCA_023657505.1_ASM2365750v1	./genbank/GCA_023657505.1_ASM2365750v1_genomic.fna.gz
GCA_023864115.1	PRJNA750147	SAMN20442539	JALGBY000000000.1		na		883000	883000	Camelina hispida		DAO 902768	latest	Chromosome	Major	Full	2022/06/23	ASM2386411v1	Agriculture and Agri-Food Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/864/115/GCA_023864115.1_ASM2386411v1	./genbank/GCA_023864115.1_ASM2386411v1_genomic.fna.gz
GCA_023333625.1	PRJNA819081	SAMN26549439	JALGXP000000000.1		representative genome		883134	883134	Bothriochloa decipiens	ecotype=Australia	COB1_7	latest	Chromosome	Major	Full	2022/05/12	ASM2333362v1	Monash University, Australia	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/625/GCA_023333625.1_ASM2333362v1	./genbank/GCA_023333625.1_ASM2333362v1_genomic.fna.gz
GCA_022059015.1	PRJNA281110	SAMN13617734	JAJJMH000000000.1		representative genome		884147	884147	Vitis x doaniana	cultivar=CL_2021, /ecotype=North America		latest	Scaffold	Major	Full	2022/02/08	Vitis_doaniana	VitisGen	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/059/015/GCA_022059015.1_Vitis_doaniana	./genbank/GCA_022059015.1_Vitis_doaniana_genomic.fna.gz
GCA_001633215.2	PRJNA305932	SAMN04335715	LWDX00000000.2		representative genome		888268	888268	Dichanthelium oligosanthes	cultivar=Kellogg 1175		latest	Scaffold	Major	Full	2016/09/29	ASM163321v2	University of Nebraska	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/215/GCA_001633215.2_ASM163321v2	./genbank/GCA_001633215.2_ASM163321v2_genomic.fna.gz
GCA_001605985.2	PRJNA262478	SAMN03083363	JSDN00000000.2		representative genome		906689	906689	Dendrobium catenatum			latest	Scaffold	Major	Full	2017/12/12	ASM160598v2	The National Orchid Conservation Center of China, and The Orchid Conservation and Research Center of Shenzhen	GCF_001605985.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/985/GCA_001605985.2_ASM160598v2	./genbank/GCA_001605985.2_ASM160598v2_genomic.fna.gz
GCA_004798425.1	PRJNA509898	SAMN10485948	RXNZ00000000.1		representative genome		945030	945030	Digenea simplex		OPJ-A18	latest	Contig	Major	Full	2019/04/16	ASM479842v1	Scripps Institution of Oceanography	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/425/GCA_004798425.1_ASM479842v1	./genbank/GCA_004798425.1_ASM479842v1_genomic.fna.gz
GCA_021521415.1	PRJNA720684	SAMN18676211	JAIQDT000000000.1		representative genome		980011	980011	Bidens hawaiensis		Kalapana, Puna	latest	Contig	Major	Full	2022/01/19	B.hawaiensis_p1.0	University of Hawaii at Hilo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/521/415/GCA_021521415.1_B.hawaiensis_p1.0	./genbank/GCA_021521415.1_B.hawaiensis_p1.0_genomic.fna.gz
GCA_021521975.1	PRJNA722028	SAMN18676211	JAIQDU000000000.1		na		980011	980011	Bidens hawaiensis		Kalapana, Puna	latest	Contig	Major	Full	2022/01/19	B.hawaiensis_a1.0	University of Hawaii at Hilo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/521/975/GCA_021521975.1_B.hawaiensis_a1.0	./genbank/GCA_021521975.1_B.hawaiensis_a1.0_genomic.fna.gz
GCA_000414095.2	PRJNA202089	SAMN02141246	ATGF00000000.1		representative genome		981085	981085	Morus notabilis			latest	Scaffold	Major	Full	2013/08/07	ASM41409v2	BGI	GCF_000414095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/414/095/GCA_000414095.2_ASM41409v2	./genbank/GCA_000414095.2_ASM41409v2_genomic.fna.gz
GCA_900491625.1	PRJEB27336	SAMEA4743986	UETF00000000.1	partial	na		993104	3329	Picea abies var. abies			latest	Scaffold	Major	Partial	2019/01/13	A5_41150_contigs.fasta.gz	UNIVERSITE LAVAL	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/491/625/GCA_900491625.1_A5_41150_contigs.fasta.gz	./genbank/GCA_900491625.1_A5_41150_contigs.fasta.gz_genomic.fna.gz
GCA_008009225.1	PRJNA524417	SAMN11026391	VAHF00000000.1		representative genome		1000413	1000413	Acer yangbiense	ecotype=Malutang	Malutang-1-2009seedling	latest	Chromosome	Major	Full	2019/08/23	AYv1.1	Ori-Gene Co. Ltd.	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/009/225/GCA_008009225.1_AYv1.1	./genbank/GCA_008009225.1_AYv1.1_genomic.fna.gz
GCA_015342445.1	PRJNA640067	SAMN15456850	JACEFO000000000.1		representative genome		1010633	1010633	Digitaria exilis	cultivar=Niatia		latest	Contig	Major	Full	2020/11/10	DiExil	University of California, Davis	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/342/445/GCA_015342445.1_DiExil	./genbank/GCA_015342445.1_DiExil_genomic.fna.gz
GCA_902806635.1	PRJEB36539	SAMEA6542037			na		1010633	1010633	Digitaria exilis			latest	Chromosome	Major	Full	2020/04/16	CM05836_v1.1	KAUST Centre of Desert Agriculture	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/806/635/GCA_902806635.1_CM05836_v1.1	./genbank/GCA_902806635.1_CM05836_v1.1_genomic.fna.gz
GCA_902859565.1	PRJEB36539	SAMEA6797793			na		1010633	1010633	Digitaria exilis			latest	Chromosome	Major	Full	2021/02/01	Fonio_CM05836	KAUST Centre of Desert Agriculture	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/565/GCA_902859565.1_Fonio_CM05836	./genbank/GCA_902859565.1_Fonio_CM05836_genomic.fna.gz
GCA_019705995.1	PRJNA646918	SAMN15573960	JADEVD000000000.1		representative genome		1028570	1028570	Raphanus raphanistrum x Raphanus sativus		RS10	latest	Chromosome	Major	Full	2021/08/25	IVFCAAS_Rs10_1.0	Institiute of Vegetables and Flowers, Chinese Acadmy of Agricultural Science	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/705/995/GCA_019705995.1_IVFCAAS_Rs10_1.0	./genbank/GCA_019705995.1_IVFCAAS_Rs10_1.0_genomic.fna.gz
GCA_021328975.1	PRJNA746262	SAMN20198386	JAIFRN000000000.1		na		1028570	1028570	Raphanus raphanistrum x Raphanus sativus		NA-2021	latest	Scaffold	Major	Full	2021/12/30	UCB_Raph_RaphxSat_V1.fasta	UC Berkeley	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/328/975/GCA_021328975.1_UCB_Raph_RaphxSat_V1.fasta	./genbank/GCA_021328975.1_UCB_Raph_RaphxSat_V1.fasta_genomic.fna.gz
GCA_024520975.1	PRJNA713551	SAMN18272450	JANIJH000000000.1		representative genome		1040647	1040647	Erythroxylum areolatum		USDA Fox-165	latest	Scaffold	Major	Full	2022/08/03	ASM2452097v1	Iridian Genomes	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/520/975/GCA_024520975.1_ASM2452097v1	./genbank/GCA_024520975.1_ASM2452097v1_genomic.fna.gz
GCA_009849865.2	PRJNA556263	SAMN12345900	WBHW00000000.2		na		1050191	172797	Solanum stenotomum subsp. goniocalyx			latest	Scaffold	Major	Full	2022/07/12	ASM984986v2	McGill University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/849/865/GCA_009849865.2_ASM984986v2	./genbank/GCA_009849865.2_ASM984986v2_genomic.fna.gz
GCA_009849905.1	PRJNA556263	SAMN12684886	WBHX00000000.1		na		1050191	172797	Solanum stenotomum subsp. goniocalyx			latest	Contig	Major	Full	2020/01/10	ASM984990v1	McGill University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/849/905/GCA_009849905.1_ASM984990v1	./genbank/GCA_009849905.1_ASM984990v1_genomic.fna.gz
GCA_001602315.1	PRJDB4210	SAMD00041945	BCLH00000000.1		representative genome		1070856	1070856	Zoysia pacifica	cultivar=Zanpa		latest	Scaffold	Major	Full	2016/03/15	ASM160231v1	Lab. of Plant Genomics and Genetics, Department of Plant Genome Research, Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/315/GCA_001602315.1_ASM160231v1	./genbank/GCA_001602315.1_ASM160231v1_genomic.fna.gz
GCA_900406325.1	PRJEB26555	SAMEA4640843	OVBX00000000.1		representative genome		1078598	1078598	Erucastrum elatum			latest	Scaffold	Major	Full	2019/06/15	ASM90040632v1	MAX PLANCK INSTITUTE FOR PLANT BREEDING RESEARCH	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/325/GCA_900406325.1_ASM90040632v1	./genbank/GCA_900406325.1_ASM90040632v1_genomic.fna.gz
GCA_002786265.1	PRJNA310678	SAMN04453324	PEFY00000000.1		representative genome		1088818	1088818	Apostasia shenzhenica	ecotype=Shenzhen	ASH160606	latest	Scaffold	Major	Full	2017/11/17	ASM278626v1	Shenzhen Key Laboratory for Orchid Conservation and UtilizationThe National Orchid Conservation Center of China	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/265/GCA_002786265.1_ASM278626v1	./genbank/GCA_002786265.1_ASM278626v1_genomic.fna.gz
GCA_902829175.1	PRJEB20151	SAMEA6544786	CADEPF000000000.1		na		1094609	166594	Fraxinus angustifolia subsp. angustifolia			latest	Contig	Major	Full	2020/04/15	FRAX01-0.1	QMUL	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/829/175/GCA_902829175.1_FRAX01-0.1	./genbank/GCA_902829175.1_FRAX01-0.1_genomic.fna.gz
GCA_004115005.2	PRJNA485527	SAMN10795727	SDJN00000000.2		na		1094858	34294	Cucurbita argyrosperma subsp. argyrosperma	cultivar=Calabaza pipiana		latest	Chromosome	Major	Full	2021/06/16	UNAM_Carg_1.1	Instituto de Ecologia, UNAM	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/115/005/GCA_004115005.2_UNAM_Carg_1.1	./genbank/GCA_004115005.2_UNAM_Carg_1.1_genomic.fna.gz
GCA_004359105.1	PRJDB5536	SAMD00074442	BDUE00000000.1		na		1111766	1111766	Chrysanthemum seticuspe	strain=Aev2S5		latest	Scaffold	Major	Full	2019/02/05	CSE_r1.0	Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/359/105/GCA_004359105.1_CSE_r1.0	./genbank/GCA_004359105.1_CSE_r1.0_genomic.fna.gz
GCA_019973895.1	PRJDB7468	SAMD00141097	BPTQ00000000.1		representative genome		1111766	1111766	Chrysanthemum seticuspe	strain=Gojo-0		latest	Scaffold	Major	Full	2021/08/31	CsGojo-0_v1	Hiroshima University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/973/895/GCA_019973895.1_CsGojo-0_v1	./genbank/GCA_019973895.1_CsGojo-0_v1_genomic.fna.gz
GCA_019693395.1	PRJNA517804	SAMN10845607	JAAMXP000000000.1		representative genome		1127754	1127754	Ettlia oleoabundans	strain=UTEX1185		latest	Scaffold	Major	Full	2021/08/19	ASM1969339v1	New York University AbuDhabi, UAE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/693/395/GCA_019693395.1_ASM1969339v1	./genbank/GCA_019693395.1_ASM1969339v1_genomic.fna.gz
